report_date,professional_id,report_problem_id,problem_name
2025-01-28 17:39:00,9950,32880,คืนงาน (กะทันหัน)
2025-01-28 15:47:00,9955,32882,คืนงาน (ล่วงหน้า)
2025-01-29 09:09:00,10564,32885,คืนงาน (กะทันหัน)
2025-01-29 09:56:00,3599,32889,คืนงาน (กะทันหัน)
2025-01-29 09:49:00,7737,32890,คืนงาน (ล่วงหน้า)
2025-01-29 12:06:00,8554,32892,คืนงาน (กะทันหัน)
2025-01-29 14:03:00,7810,32894,คืนงาน (กะทันหัน)
2025-01-29 13:11:00,5971,32895,คืนงาน (ล่วงหน้า)
2025-01-29 14:27:00,10208,32896,คืนงาน (ล่วงหน้า)
2025-01-29 14:14:00,11602,32897,คืนงาน (ล่วงหน้า)
2025-01-29 10:48:00,7679,32900,คืนงาน (กะทันหัน)
2025-01-29 16:55:00,11557,32901,คืนงาน (ล่วงหน้า)
2025-01-29 19:12:00,9392,32902,คืนงาน (ล่วงหน้า)
2025-01-29 18:51:00,7146,32903,คืนงาน (กะทันหัน)
2025-01-30 08:08:00,11076,32904,คืนงาน (กะทันหัน)
2025-01-30 09:52:00,3599,32910,คืนงาน (กะทันหัน)
2025-01-30 10:19:00,12203,32912,คืนงาน (กะทันหัน)
2025-01-30 11:48:00,10676,32913,คืนงาน (กะทันหัน)
2025-01-30 12:12:00,10555,32914,คืนงาน (กะทันหัน)
2025-01-30 13:59:00,11166,32916,คืนงาน (กะทันหัน)
2025-01-30 13:46:00,9020,32917,คืนงาน (กะทันหัน)
2025-01-30 13:46:00,9020,32918,คืนงาน (กะทันหัน)
2025-01-30 15:08:00,1099,32920,คืนงาน (กะทันหัน)
2025-01-30 17:20:00,11547,32924,คืนงาน (กะทันหัน)
2025-01-31 07:30:00,11299,32926,คืนงาน (กะทันหัน)
2025-01-31 08:06:00,10287,32928,คืนงาน (กะทันหัน)
2025-01-31 08:02:00,3599,32930,คืนงาน (กะทันหัน)
2025-01-31 10:21:00,5756,32932,คืนงาน (ล่วงหน้า)
2025-01-31 12:44:00,12012,32935,คืนงาน (กะทันหัน)
2025-01-31 00:48:00,6455,32936,คืนงาน (กะทันหัน)
2025-01-31 12:49:00,7560,32937,คืนงาน (กะทันหัน)
2025-01-31 13:34:00,6803,32938,คืนงาน (กะทันหัน)
2025-01-31 15:16:00,12127,32941,คืนงาน (กะทันหัน)
2025-01-31 15:50:00,10414,32942,คืนงาน (กะทันหัน)
2025-01-31 17:42:00,10693,32943,คืนงาน (กะทันหัน)
2025-01-31 18:10:00,12156,32944,คืนงาน (ล่วงหน้า)
2025-01-31 18:14:00,10414,32945,คืนงาน (กะทันหัน)
2025-02-01 07:28:00,9094,32946,คืนงาน (กะทันหัน)
2025-02-01 08:08:00,3793,32947,คืนงาน (ล่วงหน้า)
2025-02-01 08:21:00,7047,32948,คืนงาน (กะทันหัน)
2025-02-01 08:35:00,10915,32950,คืนงาน (ล่วงหน้า)
2025-02-01 00:56:00,8662,32951,คืนงาน (ล่วงหน้า)
2025-02-01 11:24:00,7125,32953,คืนงาน (กะทันหัน)
2025-02-01 13:13:00,10585,32954,คืนงาน (กะทันหัน)
2025-02-01 16:46:00,7746,32957,คืนงาน (ล่วงหน้า)
2025-02-01 18:58:00,8511,32961,คืนงาน (กะทันหัน)
2025-02-01 19:14:00,10287,32962,คืนงาน (กะทันหัน)
2025-02-02 08:27:00,11259,32963,คืนงาน (กะทันหัน)
2025-02-02 09:58:00,1589,32966,คืนงาน (กะทันหัน)
2025-02-02 08:32:00,11953,32967,คืนงาน (กะทันหัน)
2025-02-02 11:04:00,12103,32969,คืนงาน (กะทันหัน)
2025-02-02 11:26:00,10830,32970,คืนงาน (กะทันหัน)
2025-02-02 16:16:00,11466,32980,คืนงาน (กะทันหัน)
2025-02-02 16:20:00,5402,32981,คืนงาน (ล่วงหน้า)
